Step,Heads Pruned,Time_AE_sec,Time_Random_sec,Time_AE_Inverse_sec
1,1,0.3610869680123869,0.2827735120081343,0.29225601800135337
2,2,0.2776592320005875,0.2922007689776364,0.2834297659865115
3,3,0.274606799997855,0.2968263700022362,0.2858993650006596
4,4,0.2826403630024288,0.3026732340222224,0.2855624119983986
5,5,0.2818147869838867,0.3002459490089677,0.2914972629805561
6,6,0.2805085760192014,0.2962240170163568,0.29078428400680423
7,7,0.2788546610099729,0.2939304940227885,0.29341002501314506
8,8,0.2893717990082223,0.3017835469800047,0.2917056000151206
9,9,0.2893979429791216,0.3094716560153756,0.29424759099492803
10,10,0.2923517059825826,0.3192633050202857,0.28560841002035886
11,11,0.2896498730115127,0.3229591469862498,0.29425939099746756
12,12,0.2894523160066455,0.3328852939885109,0.2946437660139054
13,13,0.2848152920196298,0.3245490230037831,0.29099653399316594
14,14,0.2835501630033832,0.3254472360131331,0.2873180770257022
15,15,0.2844337089918554,0.3363825480046216,0.28850049900938757
16,16,0.2838907320110593,0.3340699060063343,0.29742192500270903
17,17,0.2823173729993868,0.3315480579913128,0.29716754498076625
18,18,0.2794151830021292,0.3377782150055282,0.2923471970134415
19,19,0.2833657809824217,0.3460628649918362,0.2906486300053075
20,20,0.2827661810151767,0.3422505960043054,0.2894921299885027
21,21,0.2864316249906551,0.3434647819958627,0.2870627239753958
22,22,0.2842033260094467,0.3400416359945666,0.2959258030168712
23,23,0.2832101979875006,0.3409443410055246,0.29141159998835064
24,24,0.2844321709999349,0.3358596510079223,0.2965328949794639
25,25,0.2852121460018679,0.3340846280043479,0.29340824400424026
26,26,0.2814500749809667,0.3330012469959911,0.28997906201402657
27,27,0.2794726920255925,0.3341856850020122,0.2916257750184741
28,28,0.2771030680160038,0.3289132370264269,0.2943362090154551
29,29,0.2795507260016165,0.3297862670151517,0.2870943129819352
30,30,0.2813762979931198,0.3281215790193528,0.2864969240035862
31,31,0.2769387830048799,0.3255447559931781,0.2856842600158416
32,32,0.272126550989924,0.3240411629958544,0.29120872798375785
33,33,0.2747840210213326,0.3235594790021423,0.29463833299814723
34,34,0.2751134219870437,0.3252857969782781,0.302659920998849
35,35,0.269255898980191,0.3238948709913529,0.2946903729753103
36,36,0.2792992629983928,0.3237187350168824,0.29501717298990116
37,37,0.279437004995998,0.320324422995327,0.290975311974762
38,38,0.2773417760035954,0.321024935983587,0.29169153701514006
39,39,0.2742697989742737,0.3192513260000851,0.29135565599426627
40,40,0.2736318859970197,0.3217491029936354,0.2885469360044226
41,41,0.2733471050160005,0.316262167005334,0.28558822700870223
42,42,0.2681117710017133,0.3171021550078876,0.2842196630081162
43,43,0.2694477470067795,0.3145463289984036,0.2839799459907226
44,44,0.2672749419871252,0.3110693100024946,0.2833583850006107
45,45,0.271536666987231,0.3156018459994811,0.2849536789872218
46,46,0.264179936988512,0.3097713019815273,0.2834231369779445
47,47,0.2690487869840581,0.3084853680047672,0.2778479369881097
48,48,0.2793808949936647,0.3088331430044491,0.2781141250161454
49,49,0.2838259490090422,0.3080557149951346,0.2749203050043434
50,50,0.2763991969986819,0.306199235987151,0.2754893719975371
51,51,0.2758831379760522,0.3063223209755961,0.2760852990031708
52,52,0.2758622190158348,0.3033973470155615,0.27223239399609156
53,53,0.2725160859990865,0.3062801359919831,0.2727835570112802
54,54,0.2670681290037464,0.3020296499889809,0.2705794049834367
55,55,0.2759417860070243,0.2994302919832989,0.26857544598169625
56,56,0.2760428409965243,0.2975435759872198,0.2690040910092648
57,57,0.2736511789844371,0.29849632299738,0.26847691100556403
58,58,0.2717971380043309,0.2966515049920417,0.2679882949742023
59,59,0.2714855039957911,0.2971654300054069,0.2676140399998985
60,60,0.2704752520075999,0.295205692993477,0.26502498899935745
61,61,0.2687259509984869,0.2937951659841928,0.2648683580046054
62,62,0.2743419930047821,0.2898916430131066,0.26323966798372567
63,63,0.2740222709835507,0.2922154590196442,0.2608237930107862
64,64,0.273271668003872,0.2910437039972748,0.26023407801403664
65,65,0.2704580050194636,0.2890303430031053,0.25778513998375274
66,66,0.2703408350062091,0.2922922239813488,0.258294350001961
67,67,0.2699653440213296,0.2866569680045359,0.2692293750005774
68,68,0.2675174569885712,0.2826994500064756,0.26423761498881504
69,69,0.2672896820004098,0.2872596310044173,0.2597985840111505
70,70,0.2646543849841691,0.2828528430254664,0.2629544819938019
71,71,0.2659700399963185,0.2850712460058275,0.25938742599100806
72,72,0.2637778939970303,0.2804828420048579,0.25904009997611865
73,73,0.2614015640283469,0.3592945550044533,0.2535384119837545
74,74,0.2637640140019357,0.2874018959992099,0.2539294149901252
75,75,0.2573912580264732,0.277252909989329,0.2541428809927311
76,76,0.2587426159880124,0.2776921769836917,0.25136518900399096
77,77,0.2609700940083712,0.2775286490214057,0.2510069200070575
78,78,0.2536844720016233,0.2730684610141907,0.2494213040044997
79,79,0.2555931429960765,0.2774343920173123,0.2464325980108697
80,80,0.2530893020157236,0.2704533569922205,0.24909209701581858
81,81,0.2501359079906251,0.2705020929861348,0.24529918198822998
82,82,0.250650437985314,0.2697786999924574,0.24583234000601806
83,83,0.2523615880054422,0.2675966179813258,0.2422456470085308
84,84,0.2484135779959615,0.2668184810027014,0.24072557702311315
85,85,0.2463158360042143,0.2647743810084648,0.2417138379823882
86,86,0.2456754280137829,0.2623588189890142,0.23884725201060064
87,87,0.3116642819950357,0.2644157429749612,0.3258105920103844
88,88,0.2444578729919158,0.2620755370007828,0.23614332597935572
89,89,0.2452922069933265,0.2622631379927043,0.2451962039922364
90,90,0.2454217650229111,0.2565846700163092,0.24806595101836137
91,91,0.2450063699798192,0.2584242869925219,0.2422948150197044
92,92,0.2401502190041355,0.260946356022032,0.24110792999272235
93,93,0.2392700420168694,0.2561219919880386,0.2383898090047296
94,94,0.2378537819895427,0.2557126180035993,0.23738228000001982
95,95,0.2370468229928519,0.253743842971744,0.2369389980158303
96,96,0.2382410119753331,0.2558734539779834,0.23398863000329584
97,97,0.2346376680070534,0.2517431610031053,0.23563858697889373
98,98,0.2325230079877656,0.2514441779931076,0.23152970502269454
99,99,0.2343988709908444,0.2475715659966226,0.23005851000198163
100,100,0.2315410019946284,0.2494137310131918,0.22716162900906056
101,101,0.2289670000027399,0.2473478349857032,0.23693682701559737
102,102,0.2276154410210438,0.2456086760212201,0.23373630200512707
103,103,0.2340123369940556,0.2427065919910092,0.2332999960053712
104,104,0.2348993479972705,0.2430699240067042,0.23141987199778669
105,105,0.2320517059997655,0.2414709310105536,0.22996526799397543
106,106,0.2322608059912454,0.2397316540009342,0.22985802401672117
107,107,0.2284366219828371,0.2407841030217241,0.22848087101010606
108,108,0.2273508489888627,0.2378782849991694,0.22651136200875044
109,109,0.2262132500181906,0.2359453040116932,0.2250642429862637
110,110,0.2230262889934238,0.2364948810136411,0.2238971949846018
111,111,0.2242895210220012,0.2360816659929696,0.22253827401436865
112,112,0.2235781619965564,0.23365626699524,0.21919107899884693
113,113,0.2195905980188399,0.2335085080121643,0.21747033399879
114,114,0.2161893689772114,0.2320044469961431,0.21770371301681735
115,115,0.2297698500042315,0.2300308969861362,0.2171132949879393
116,116,0.2249378630076535,0.2289239119854755,0.2187932369997725
117,117,0.2261509519885294,0.223099895985797,0.21578924200730398
118,118,0.2229814500024076,0.2240695969958324,0.21931298400158994
119,119,0.2203260200039949,0.2232047109864652,0.21188024699222296
120,120,0.2210059490171261,0.2203225950070191,0.2082871710008476
121,121,0.2183724429924041,0.2207792199915275,0.20780166299664415
122,122,0.2196600320166908,0.2228680910193361,0.21033256797818467
123,123,0.217796023003757,0.2194851330132223,0.2060503980028443
124,124,0.2157035710115451,0.2176909009867813,0.21508870800607838
125,125,0.2147148599906359,0.2160107939853333,0.2102732720086351
126,126,0.2113988689961843,0.2149112219922244,0.20957990398164839
127,127,0.210285571985878,0.2131570590136107,0.21236438999767415
128,128,0.2099230379972141,0.2134436479827854,0.20916476502316073
129,129,0.2079955950030125,0.2136925630038604,0.20785154501209036
130,130,0.2064779800130054,0.209024680982111,0.20498512100311927
131,131,0.2050707649905234,0.2054373319842852,0.20655378498486243
132,132,0.2066377190058119,0.2069661919958889,0.20472592097939923
133,133,0.2025910490192473,0.2064077749964781,0.20419067097827792
134,134,0.2036339360056445,0.2029191360052209,0.2058851030014921
135,135,0.2002375030133407,0.2034263819805346,0.19784570901538245
136,136,0.198763644992141,0.2027856980275828,0.19899029599037021
137,137,0.2011257609992753,0.1977961270022206,0.19830787798855454
138,138,0.1993610220088157,0.1978518399992026,0.20074280601693317
139,139,0.1991267580015119,0.1975792360026389,0.19632176199229434
140,140,0.1963706910028122,0.1962372040143236,0.192764289007755
141,141,0.1937639789830427,0.1924541300104465,0.1908135889971163
142,142,0.1925003890064545,0.1914396520005539,0.19165819900808856
