Heads_Pruned,Accuracy_Gnorm
0,0.9154310818231741
1,0.9168954786747209
2,0.9154310818231741
3,0.9172615778876075
4,0.9178107267069375
5,0.9170785282811642
6,0.9170785282811642
7,0.9165293794618341
8,0.9165293794618341
9,0.914881933003844
10,0.9150649826102873
11,0.9159802306425041
12,0.9152480322167308
13,0.9134175361522973
14,0.9117700896943072
15,0.9141497345780707
16,0.9134175361522973
17,0.9123192385136372
18,0.9115870400878638
19,0.9134175361522973
20,0.9123192385136372
21,0.9126853377265239
22,0.9114039904814205
23,0.9106717920556471
24,0.9104887424492037
25,0.9114039904814205
26,0.9114039904814205
27,0.9097565440234303
28,0.9093904448105437
29,0.9103056928427604
30,0.9099395936298736
31,0.9097565440234303
32,0.9084751967783269
33,0.9068277503203368
34,0.9079260479589969
35,0.9060955518945635
36,0.9051803038623467
37,0.9035328574043566
38,0.9018854109463664
39,0.8993227164561596
40,0.8991396668497162
41,0.8954786747208493
42,0.8936481786564159
43,0.8936481786564159
44,0.8929159802306426
45,0.8920007321984258
46,0.8916346329855391
47,0.8925498810177558
48,0.8918176825919825
49,0.8938312282628592
50,0.8945634266886326
51,0.8894380377082189
52,0.8876075416437854
53,0.8813838550247117
54,0.879919458173165
55,0.8764415156507414
56,0.8764415156507414
57,0.8722313747025444
58,0.8700347794252242
59,0.8694856306058942
60,0.862529745561047
61,0.8606992494966136
62,0.8601501006772836
63,0.861980596741717
64,0.8575874061870767
65,0.85667215815486
66,0.8581365550064067
67,0.8552077613033132
68,0.8520959179937763
69,0.8493501738971261
70,0.8453230825553725
71,0.8462383305875892
72,0.844041735310269
73,0.8420281896393923
74,0.8389163463298553
75,0.8341570565623284
76,0.8350723045945451
77,0.8361706022332052
78,0.8303130148270181
79,0.829763866007688
80,0.823906278601501
81,0.8125572030020135
82,0.8193300384404174
83,0.8215266337177375
84,0.8120080541826835
85,0.8125572030020135
86,0.7986454329123193
87,0.7907742998352554
88,0.790042101409482
89,0.7902251510159253
90,0.7781438769906645
91,0.7721032399780341
92,0.7633168588687534
93,0.7583745194947831
94,0.742998352553542
95,0.7307340289218378
96,0.719201903715907
97,0.6873512721947648
98,0.6569650375251693
99,0.6293245469522241
100,0.6203551162365001
101,0.5916163280248947
102,0.5903349807797913
103,0.5820977484898407
104,0.5928976752699981
105,0.5822807980962841
106,0.5661724327292696
107,0.5418268350723046
108,0.5379827933369943
109,0.5302947098663738
110,0.5286472634083836
111,0.5385319421563244
112,0.5493318689364818
113,0.5518945634266886
114,0.5524437122460186
115,0.5529928610653487
116,0.5680029287937031
117,0.5725791689547868
118,0.5907010799926781
119,0.5771554091158704
120,0.5572030020135457
