Heads_Pruned,Accuracy_Gnorm
0,0.8809984717269486
1,0.8807947019867549
2,0.8793683138053999
3,0.8795720835455935
4,0.8795720835455935
5,0.8794701986754967
6,0.8787570045848192
7,0.8786551197147223
8,0.8809984717269486
9,0.8790626591951095
10,0.8775343861436576
11,0.8776362710137544
12,0.8780438104941416
13,0.8786551197147223
14,0.8731533367294957
15,0.8730514518593989
16,0.8727457972491085
17,0.8733571064696892
18,0.8728476821192053
19,0.8697911360163015
20,0.8703005603667855
21,0.8705043301069791
22,0.8704024452368824
23,0.8683647478349465
24,0.8680590932246561
25,0.8680590932246561
26,0.8681609780947529
27,0.8670402445236882
28,0.8578706062149771
29,0.8583800305654611
30,0.8570555272542028
31,0.8575649516046867
32,0.8588894549159449
33,0.8575649516046867
34,0.8572592969943963
35,0.8563423331635253
36,0.8566479877738156
37,0.853998981151299
38,0.8511462047885889
39,0.8500254712175241
40,0.8489047376464595
41,0.8495160468670403
42,0.8475802343352012
43,0.8456444218033622
44,0.845746306673459
45,0.8450331125827815
46,0.845236882322975
47,0.8423841059602649
48,0.8416709118695873
49,0.8370860927152318
50,0.8336220071319409
51,0.834538970962812
52,0.8307692307692308
53,0.83015792154865
54,0.8303616912888436
55,0.8269994905756495
56,0.8283239938869078
57,0.8253693326541008
58,0.8268976057055527
59,0.8217014773306164
60,0.8222109016811003
61,0.8223127865511971
62,0.8140601120733572
63,0.8166072338257768
64,0.8149770759042282
65,0.8099847172694855
66,0.8092715231788079
67,0.8049923586347427
68,0.8041772796739685
69,0.7920529801324503
70,0.7918492103922568
71,0.7838003056546103
72,0.7826795720835455
