Heads_Pruned,Accuracy_Gnorm
0,0.8458481915435557
1,0.8453387671930719
2,0.8420784513499745
3,0.8433010697911361
4,0.8416709118695873
5,0.8416709118695873
6,0.8416709118695873
7,0.8422822210901681
8,0.8426897605705552
9,0.8423841059602649
10,0.8422822210901681
11,0.8417727967396842
12,0.8412633723892002
13,0.8411614875191035
14,0.8409577177789098
15,0.8396332144676516
16,0.839429444727458
17,0.8396332144676516
18,0.838920020376974
19,0.8392256749872644
20,0.8376974019358125
21,0.8381049414161997
22,0.8362710137544574
23,0.8340295466123281
24,0.8352521650534895
25,0.8337238920020377
26,0.8330106979113602
27,0.833112582781457
28,0.8339276617422313
29,0.8342333163525216
30,0.8306673458991339
31,0.8308711156393276
32,0.8303616912888436
33,0.8311767702496179
34,0.8299541518084564
35,0.8286296484971981
36,0.8284258787570046
37,0.8275089149261334
38,0.8281202241467143
39,0.8279164544065206
40,0.8294447274579725
41,0.8284258787570046
42,0.8271013754457464
43,0.823841059602649
44,0.823331635252165
45,0.8234335201222619
46,0.8230259806418747
47,0.8248599083036169
48,0.8234335201222619
49,0.8222109016811003
50,0.8223127865511971
51,0.8225165562913908
52,0.8210901681100357
53,0.8214977075904228
54,0.8221090168110036
55,0.8209882832399389
56,0.8191543555781966
57,0.8197656647987773
58,0.8148751910341314
59,0.8146714212939379
60,0.8119205298013245
61,0.8118186449312277
62,0.8098828323993887
63,0.8078451349974529
64,0.806826286296485
65,0.8027508914926134
66,0.8021395822720326
67,0.8007131940906775
68,0.7998981151299032
69,0.7992868059093224
70,0.8
71,0.7983698420784513
72,0.7944982170147733
73,0.7940906775343861
74,0.7952114111054508
75,0.7941925624044829
76,0.7910341314314824
77,0.7896077432501274
78,0.7884870096790627
79,0.7861436576668365
80,0.7843097300050943
81,0.7832908813041264
82,0.7834946510443199
83,0.7815588385124809
84,0.7775853285787061
85,0.7722873153336729
86,0.773204279164544
87,0.7728986245542537
88,0.7582272032603159
89,0.7573102394294448
90,0.754763117677025
91,0.7491594498217015
92,0.7467142129393785
93,0.7432501273560876
94,0.7329597554763118
95,0.7334691798267957
96,0.7061640346408559
97,0.6614365766683648
98,0.6563423331635252
99,0.6420784513499745
100,0.6404482934284259
101,0.6395313295975548
102,0.6350483953132959
103,0.6293428425878757
104,0.626286296484972
105,0.6232297503820683
106,0.5944982170147733
107,0.5909322465613857
108,0.5289862455425369
109,0.5193071828833419
110,0.5098318899643403
111,0.5114620478858889
112,0.5020886398369843
113,0.5137035150280184
114,0.5055527254202751
115,0.4933265410086602
116,0.49699439633214465
117,0.48578706062149773
118,0.4860927152317881
119,0.47845134997452876
120,0.47233825776872135
