Heads_Pruned,Accuracy_Gnorm
0,0.8639376700469948
1,0.8643334157803612
2,0.864135542913678
3,0.862824635171902
4,0.8626762305218897
5,0.8630967103635914
6,0.8626514964135543
7,0.8626267623052188
8,0.8625772940885481
9,0.863071976255256
10,0.8623299530051942
11,0.8623052188968587
12,0.8620331437051695
13,0.8616621320801385
14,0.8617610685134801
15,0.8611427158050953
16,0.8603512243383626
17,0.8595349987632945
18,0.8597823398466485
19,0.8594855305466238
20,0.859683403413307
21,0.8597576057383132
22,0.8594855305466238
23,0.8591145189215929
24,0.8586445708632204
25,0.8588177096215681
26,0.855552807321296
27,0.8555280732129606
28,0.8568142468464012
29,0.8564679693297057
30,0.8569626514964136
31,0.8569131832797428
32,0.8566905763047242
33,0.8563937670046995
34,0.8561216918130101
35,0.8567647786297304
36,0.8568884491714074
37,0.8563195646796933
38,0.8565916398713826
39,0.8566411080880534
40,0.8570121197130843
41,0.8566411080880534
42,0.8566905763047242
43,0.8552312639129359
44,0.8553549344546129
45,0.8556764778629731
46,0.8557259460796438
47,0.8553549344546129
48,0.854736581746228
49,0.8540192926045016
50,0.8540687608211724
51,0.8525352461043779
52,0.8517190205293099
53,0.8509027949542419
54,0.849715557754143
55,0.8518921592876577
56,0.8510017313875835
57,0.8503586445708632
58,0.8504823151125402
59,0.8491961414790997
60,0.8485035864457087
61,0.8474894880039574
62,0.847835765520653
63,0.8472916151372744
64,0.844892406628741
65,0.8431610190452634
66,0.8438041058619836
67,0.8440019787286668
68,0.8410338857284195
69,0.8394261686866189
70,0.8360870640613406
71,0.8347514222112293
72,0.8339846648528321
73,0.832228543161019
74,0.8311897106109325
75,0.8301261439525105
76,0.8244125649270344
77,0.8242888943853575
78,0.8243383626020282
79,0.8271333168439278
80,0.8279248083106604
81,0.8288894385357408
82,0.8284442245857037
83,0.8256740044521395
84,0.8234726688102894
85,0.8219144199851596
86,0.8186000494682166
87,0.8204303734850359
88,0.8157061587929755
89,0.8160029680930002
90,0.814296314617858
91,0.8116250309176354
92,0.8116992332426416
93,0.812787534009399
94,0.8096463022508038
95,0.802572347266881
96,0.8019045263418254
97,0.803883255008657
98,0.8033391046252782
99,0.8033885728419491
100,0.7937670046994806
101,0.7902052930991837
102,0.7900568884491714
103,0.7778135048231511
104,0.7769972792480832
105,0.7671036359139253
106,0.7671778382389315
107,0.7708384862725699
108,0.7695770467474647
