Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
1,1,9.118071726989,1.3352241890970618,7.508465503924526
2,2,8.616152632981539,1.208069517975673,7.522105581010692
3,3,8.590003460063599,1.1830030840355903,7.484365150914527
4,4,8.569269933970645,1.1784009020775557,7.520070969010703
5,5,8.552403584006242,1.1931665299925953,7.496322344057262
6,6,8.611816175980493,1.1702993488870561,7.4972822540439665
7,7,8.50895181496162,1.184328982140869,7.46094457001891
8,8,8.49410017603077,1.155708122998476,7.448574907961301
9,9,8.466897992999293,1.1956692491658032,7.4477690029889345
10,10,8.462228057091124,1.1652843898627907,7.453828093945049
11,11,8.440243838937022,1.2052381001412868,7.408056010957807
12,12,8.419350047013722,1.1498930328525603,7.335127164958976
13,13,8.402592052938417,1.157112852903083,7.331915126997046
14,14,8.390899933991022,1.1603533010929823,7.3467389610596
15,15,8.336395752965473,1.153472196077928,7.292836349108256
16,16,8.38048281695228,1.1522712488658726,7.291092223953456
17,17,8.337035131058656,1.1452679389622062,7.275432165944949
18,18,8.326509478967637,1.1492220170330256,7.277993692085147
19,19,8.30176482105162,1.158504551043734,7.266990584903397
20,20,8.282150732935406,1.157843581866473,7.23753309098538
21,21,8.286089831031859,1.1383253100793809,7.20415118499659
22,22,8.278254398959689,1.132993116043508,7.23330745100975
23,23,8.240635904949158,1.130703209899366,7.204041232937016
24,24,8.174733262043446,1.1566217399667948,7.183513597003184
25,25,8.262747913016938,1.1276516448706388,7.194358212989755
26,26,8.196533004986122,1.1208976050838828,7.203191562904976
27,27,8.153011463000439,1.1243482439313084,7.141310001956299
28,28,8.13564592297189,1.2614970600698143,7.134298608987592
29,29,8.132919228984974,1.131736095994711,7.1015446479432285
30,30,8.107192047988065,1.1354033760726452,7.064111656975001
31,31,8.072245493996888,1.1255924080032855,7.047073452034965
32,32,8.060438698041253,1.1331872078590095,7.015431613079272
33,33,8.034088180982508,1.121978263137862,6.99081880308222
34,34,8.09207774407696,1.1201003051828593,6.968151945038699
35,35,8.002777962945402,1.1367705669254065,6.973592375987209
36,36,7.981180757982656,1.1317080361768603,6.991972223040648
37,37,7.956347757019103,1.1319817430339754,6.9546881259884685
38,38,7.944174726027995,1.1285173259675503,6.941419585025869
39,39,7.90893830510322,1.1134590860456228,6.908217162941583
40,40,7.898916177917272,1.1027214918285608,6.904717492056079
41,41,7.897624265984632,1.1113543370738626,7.00335305405315
42,42,7.876881069038063,1.0839458550326526,6.871877123019658
43,43,7.90163971693255,1.0742832070682198,6.830354074016213
