Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
1,1,27.79332582501229,6.028025224106386,24.862491742009297
2,2,27.85764348309021,6.0229683520738035,24.86985890497453
3,3,27.82606145797763,6.015639147022739,24.873584114946425
4,4,27.752282103989277,6.110625441884622,24.803699146024883
5,5,27.67699277389329,5.975064679048955,24.720212300890125
6,6,27.581889481982216,5.962970095919445,24.688318395987157
7,7,27.55904412001837,5.93923038803041,24.52627415896859
8,8,27.43914395896718,5.930025262059644,24.48192290996667
9,9,27.34544395992998,5.9175518590491265,24.553601675084792
10,10,27.291095181019045,5.903619873803109,24.487033803015947
11,11,27.271520411013626,5.914775240933523,24.45802006602753
12,12,27.2189231190132,5.896643929881975,24.294011253048662
13,13,27.185221154009923,5.912859831936657,24.319783209939487
14,14,27.07112242805306,5.950753376120701,24.243034478044137
15,15,27.03709342598449,5.885782641125843,24.2706883699866
16,16,26.920794202014804,5.871945624938235,24.116428409004584
17,17,26.802644150913693,5.854891875060275,24.06021602195688
18,18,26.749936034088023,5.8545703971758485,24.00016061798669
19,19,26.676697001094,5.880431665107608,23.927361226058565
20,20,26.61929405794945,5.819551995024085,23.77068216993939
21,21,26.52725274907425,5.77677872707136,23.845366475987248
22,22,26.473663014010526,5.7519015681464225,23.75589795201085
23,23,26.32871152600273,5.743774207076058,23.610244759940542
24,24,26.39500424603466,5.759667895967141,23.65159512101673
25,25,26.301974994014017,5.717386364005506,23.586949824006297
26,26,26.221830475027676,5.733713424997404,23.52788914903067
27,27,26.13733029190917,5.714851338881999,23.490244426066056
28,28,26.03215513599571,5.688918631989509,23.381980353035036
29,29,26.060313481022604,5.667555905878544,23.35772428405471
30,30,25.909817844978534,5.7363520809449255,23.388714278000407
31,31,25.88055271096528,5.626899393973872,23.19041409494821
32,32,25.746451821993105,5.651248928857967,22.99070555099752
33,33,25.867105453042317,5.576277773827314,22.955633120029237
34,34,25.66027784300968,5.575329758925363,22.978417468024418
35,35,25.589481779024936,5.564613230060786,22.866024416987784
36,36,25.44470570003614,5.55726924398914,22.796900775982067
37,37,25.40883556299377,5.541829004883766,22.69344917009585
38,38,25.398651284049265,5.534276477061212,22.66946178500075
39,39,25.25118601496797,5.521775592118502,22.68680771999061
40,40,25.17580516997259,5.4997601269278675,22.583750977995805
41,41,25.20112998201512,5.48442549793981,22.51147461798973
42,42,25.0525946469279,5.487861316185445,22.383715267991647
43,43,25.013962041935883,5.467623558826745,22.412358377012424
44,44,24.939096515998244,5.4716548579744995,22.33732667006552
45,45,24.91057211498264,5.565431964816526,22.36775235598907
46,46,24.982491823029704,5.443204355891794,22.127612333977595
47,47,24.757043336052448,5.662423334084451,22.06437680101953
48,48,24.688102938001972,5.4130159500055015,22.06051492202096
49,49,24.64872608194128,5.397146942093968,21.96363711496815
50,50,24.581911540939476,5.387176676886156,21.81919661292341
51,51,24.48220939002931,5.383354224031791,21.798504903912544
52,52,24.4771610830212,5.351281919982284,21.688098037033345
53,53,24.413124230108224,5.602664242964238,21.701729117892683
54,54,24.21805363590829,5.323650770820677,21.6122351619415
55,55,24.17966736096423,5.315819382900372,21.56074091803748
56,56,24.191752347978763,5.292561542941257,21.534239880973477
57,57,23.990140679990876,5.301429240964353,21.492145105963573
58,58,23.74251109303441,5.2761662129778415,21.43045715696644
59,59,23.87857322196942,5.339168184902519,21.32646506896708
60,60,23.683112917933613,5.264004444004968,21.252864100039005
61,61,23.58097460400313,5.229876745957881,21.092001592041925
62,62,23.523918570019305,5.22707879007794,21.06983759196009
63,63,23.466463780030608,5.217836284078658,21.04138322698418
64,64,23.407601553946733,5.210790777113289,20.957463111029934
65,65,23.301854009041563,5.179085394134745,20.91253495507408
66,66,23.253789037000388,5.344131538877264,20.739399850950576
67,67,23.165692872018557,5.203806148841977,20.696516766911373
68,68,23.07842245895881,5.148270221892744,20.605953663936816
69,69,23.024734930950217,5.1188263008370996,20.563500883057717
70,70,22.9457269749837,5.101105879992247,20.540981914964505
71,71,22.894331287941892,5.095795011846349,20.5214158189483
72,72,22.899424476898275,5.086457019904628,20.488085362012495
73,73,22.734237449010838,5.043631359934807,20.39123325597029
74,74,22.676121291005984,5.1523669278249145,20.350390224950388
75,75,22.60327304201201,5.108130837092176,20.391284895013086
76,76,22.53093353798613,4.992388747865334,20.230466044973586
77,77,22.479447887046263,4.976813948014751,20.196063636918552
78,78,22.376352736959237,4.9612222029827535,20.106821355992
79,79,22.274391429964453,4.939526563044637,20.01998496591113
80,80,22.214926169952378,4.91567278909497,19.94652555207722
81,81,22.133045103983022,4.9194238050840795,19.8277383960085
82,82,22.08945152303204,4.8932302999310195,19.828551547019742
