Step,Heads Pruned,Time_Gnorm_sec,Time_Taylor_sec,Time_Attr_sec
1,1,28.248568510985933,6.069702879991382,25.327914965018863
2,2,28.18337767198682,6.052346097014379,25.29717229001108
3,3,28.097695169009967,6.051917269011028,25.245357888023136
4,4,28.044752246001732,6.035895431006793,25.191664527985267
5,5,27.967800471000373,6.035699739004485,25.11106891799136
6,6,27.928914557996904,6.025739610020537,25.062249248992885
7,7,27.8696617189853,6.020408701966517,25.023183896992123
8,8,27.75581442497787,6.006529024976771,24.97238382999785
9,9,27.71665378601756,6.011414404027164,24.911349831003463
10,10,27.670382952986984,5.9981566509814,24.84818531901692
11,11,27.6030900629994,5.985217799956445,24.765198183013126
12,12,27.57824780998635,5.969917302019894,24.667559027002422
13,13,27.52075055599562,5.967237219039816,24.63592283200705
14,14,27.43739862702205,6.040607107046526,24.58321026698104
15,15,27.332383766013663,5.9582691580289975,24.59676634700736
16,16,27.272413687984223,6.387047573982272,24.505054979992565
17,17,27.23410421400331,5.952023632009514,24.399617521004984
18,18,27.160616973007564,5.943820307962596,24.37155520101078
19,19,27.06628391900449,5.927412571036257,24.31060174299637
20,20,27.002261184010425,5.900254761974793,24.22742309499881
21,21,26.9613074969966,5.892605404020287,24.148443893995136
22,22,26.854052356997272,5.870367544994224,24.109880272008013
23,23,26.76645124499919,5.856888589041773,24.0311395090248
24,24,26.706243538006674,5.837601234030444,23.9732037819922
25,25,26.66625547100557,5.815553788037505,23.868722484010505
26,26,26.580914339021547,5.788234351028223,23.78109748699353
27,27,26.5355647940014,5.77946253499249,23.69358854999882
28,28,26.467323342018062,5.76977412000997,23.60228266599006
29,29,26.373644457024056,5.844849457964301,23.55875596799888
30,30,26.33165557298344,5.7506114190327935,23.587115498026836
31,31,26.27666172001045,5.72771368798567,23.43175522898673
32,32,26.19009027798893,5.716505724005401,23.37557186302729
33,33,26.088813082984416,5.6963930479832925,23.300968766998267
34,34,26.04256335200625,5.683362676005345,23.21222705297987
35,35,25.94226580997929,5.655374484951608,23.16481407600804
36,36,25.839434500026982,5.658299977018032,23.14055941699189
37,37,25.878343747986943,5.634692638006527,23.06756931799464
38,38,25.687420406000456,5.622280903975479,22.9738577180251
39,39,25.625732990010874,5.615933405002579,22.938684780005133
40,40,25.51470628500101,5.598268448957242,22.887812334985934
41,41,25.410908161022235,5.562846897984855,22.792712206981378
42,42,25.33502561599016,5.571097435022239,22.73595798099996
43,43,25.365890215995023,5.532100420969073,22.70410380800604
44,44,25.185633930988843,5.591143797035329,22.59467454100377
45,45,25.11119329498615,6.796610591991339,22.629919080005493
46,46,25.057808430981822,5.481913113035262,22.48337124299724
47,47,24.99881525101955,5.472760303993709,22.387101717991754
48,48,24.939689311984694,5.533946194045711,22.50893797900062
49,49,24.9327639080002,5.524759685038589,22.277217496011872
50,50,24.808602325996617,5.502818376000505,22.162605010991683
51,51,24.70642458798829,5.422614537004847,22.06395135601633
52,52,24.613958094007103,5.395164130022749,22.018291363987373
53,53,24.52859902600176,5.383481861965265,21.976677397993623
54,54,24.434659341000952,5.382001783000305,21.85419234298752
55,55,24.43097707699053,5.362270098994486,21.81951191998087
56,56,24.25503035201109,5.336662944057025,21.71223603599356
57,57,24.20689750500605,5.328146617976017,21.65993956002057
58,58,24.136324886989318,5.404468169028405,21.561303739988944
59,59,24.09030550401076,5.291727137984708,21.520814174000407
60,60,24.024587816995336,5.28474183101207,21.54851660397253
61,61,24.01139560900629,5.260909764969256,21.40514837799128
62,62,23.87854857501225,5.24759023898514,21.33767596000689
63,63,23.79190023400588,5.222305100003723,21.3406759770005
64,64,23.722750008979347,5.212184135976713,21.20438757899683
65,65,23.64813297099317,5.195447375008371,21.1331167909957
66,66,23.59115064400248,5.182738794013858,21.03881568397628
67,67,23.48211204801919,5.177274895017035,20.981948203989305
68,68,23.398889385018265,5.164107216987759,20.92363602601108
69,69,23.32838353799889,5.15127706999192,20.84484381499351
70,70,23.28291473598801,5.12939492095029,20.76830324000912
71,71,23.20612827700097,5.144963718019426,20.683846168976743
72,72,23.126008337014355,5.205765072023496,20.62275788499392
73,73,23.070169585000254,5.116505980025977,20.56760434797616
74,74,23.01489390499773,5.095113531977404,20.490588025015317
75,75,22.962601240025837,5.068656246003229,20.50940918098786
76,76,22.85838565698941,5.064407803001814,20.363293705013348
77,77,22.7644671619928,5.047015380987432,20.315924744005315
78,78,22.67121171901817,5.034167260979302,20.20841337300953
79,79,22.60517142599565,5.016616176988464,20.15445030402043
80,80,22.552791594993323,4.9878752490039915,20.060666674020467
81,81,22.457507449988043,4.987237474007998,19.991395963996183
82,82,22.389777101983785,4.961609011981636,19.941736368986312
83,83,22.30808421099209,4.947981613979209,19.87480324698845
84,84,22.21780755298096,4.936124832020141,19.805657839024207
85,85,22.149691225000424,4.908351386024151,19.7057468109997
86,86,22.091803447983693,4.906883690971881,19.625904693995835
87,87,22.025212295004167,4.966837004991248,19.58203153402428
88,88,21.91980762500316,4.861622374970466,19.515710006991867
89,89,21.814652372995624,4.846751928969752,19.443001881008968
90,90,21.71238081602496,4.830817405018024,19.46042716500233
91,91,21.644614110991824,4.802218285971321,19.32311149200541
92,92,21.57795451799757,4.790543698996771,19.23565590401995
93,93,21.508732365007745,4.775108253990766,19.15496716098278
94,94,21.42924875600147,4.750912664982025,19.087485889991516
95,95,21.37388592600473,4.756960012018681,19.009351654996863
96,96,21.288108843989903,4.737882594985422,18.93910238999524
97,97,21.195411511987917,4.732025454984978,18.879171640001005
98,98,21.139208453008905,4.693441367009655,18.818786898016697
99,99,21.039105715986807,4.699344286986161,18.741280042013383
100,100,20.97035442799097,4.711170889029745,18.660185543005355
101,101,20.91210379698896,4.778194789949339,18.604672083980404
102,102,20.81256417601253,4.665143097983673,18.52601431001676
103,103,20.728328344994225,4.6367606140556745,18.448097483982565
104,104,20.746038729004795,4.620629614975769,18.37382978198002
105,105,20.573613420012407,4.6779399429797195,18.37470381599269
106,106,20.48579324301681,4.618535820976831,18.244142788025783
107,107,20.41120547900209,4.569330608996097,18.14448241298669
108,108,20.355085692979628,4.539404458948411,18.101203547994373
109,109,20.294529364997288,4.532892867049668,18.013362530997256
110,110,20.301744883996435,4.517875807010569,17.928654257004382
111,111,20.11269322701264,4.489080950967036,17.864768947008997
112,112,20.015141345007574,4.511724816984497,17.76761988401995
113,113,19.938416096993024,4.481344143045135,17.684749359003035
114,114,19.860588849987835,4.441496929968707,17.60158295300789
115,115,19.77036245999625,4.419705530977808,17.482865296013188
116,116,19.778430348000256,4.502494121028576,17.41209076301311
117,117,19.629782737989444,4.4041749980533496,17.368922474997817
118,118,19.552288407983724,4.445625607972033,17.293641903990647
119,119,19.43008970300434,4.365129826997872,17.198198496975238
