Step,Heads Pruned,Time_Static_Taylor_sec,Time_Static_AttAttr_sec
1,1,0.2868276999997761,0.28575885399914114
2,2,0.29538014299942006,0.28200769100112666
3,3,0.30103554900051677,0.27909929800080135
4,4,0.29950270500012266,0.28887041300004057
5,5,0.2936209119998239,0.287216938999336
6,6,0.3020144860001892,0.292664700999012
7,7,0.3038262309983111,0.2908561659987754
8,8,0.3021572890011157,0.29930598399914743
9,9,0.2965334050004458,0.3056539739991422
10,10,0.2965282750010374,0.3017317190005997
11,11,0.28963247000137926,0.30348346899882017
12,12,0.2938297109994892,0.30289159800122434
13,13,0.2914678070010268,0.29882225899928017
14,14,0.296105618999718,0.2997303470001498
15,15,0.3032755059994088,0.2963057180004398
16,16,0.3037759990002087,0.3022632039992459
17,17,0.3031746190008562,0.3013588760004495
18,18,0.29862929899900337,0.30309493799904885
19,19,0.30084176999844203,0.31154840599992895
20,20,0.2989601520002907,0.3067283009986568
21,21,0.3046311260004586,0.3157739979997132
22,22,0.30816954399961105,0.3081779190015368
23,23,0.3022852430003695,0.32304168100017705
24,24,0.3091393349986902,0.31735951399969053
25,25,0.3081922580004175,0.3140549469990219
26,26,0.3057485919998726,0.31339296700025443
27,27,0.30657980000069074,0.3157840900003066
28,28,0.305660241001533,0.316678386001513
29,29,0.3130737510000472,0.3161354450003273
30,30,0.31437590600035037,0.31748772700120753
31,31,0.3087656349998724,0.3190856800010806
32,32,0.3062657139998919,0.3152177969986951
33,33,0.3072166620004282,0.3137822530006815
34,34,0.3113497130016185,0.3094196659985755
35,35,0.31242968599872256,0.31378714899983606
36,36,0.30890282900145394,0.31008476999886625
37,37,0.3072268889991392,0.3076274410013866
38,38,0.3165933660002338,0.30346174399892334
39,39,0.31586963500012644,0.30498316699959105
40,40,0.31439877100092417,0.30372116999933496
41,41,0.3164123259994085,0.3036012499997014
42,42,0.3105786600008287,0.30150501699972665
43,43,0.30822473999978683,0.30250621199957095
44,44,0.31058809400019527,0.29921016600019357
45,45,0.30750864800029376,0.29886644200087176
46,46,0.30409994300134713,0.29807256699859863
47,47,0.30497461399863823,0.2967633640000713
48,48,0.3016792609996628,0.296222653998484
49,49,0.3019647629989777,0.29589972399844555
50,50,0.2994976179998048,0.2909898800007795
51,51,0.29995731999952113,0.29280351600027643
52,52,0.29605809500026226,0.28909694499998295
53,53,0.29755203199965763,0.2893473170006473
54,54,0.2934848270015209,0.28871001900006377
55,55,0.29438788299921725,0.28808933999971487
56,56,0.2936782850010786,0.28444103699985135
57,57,0.29308581599980243,0.28424435800116044
58,58,0.29591469800107006,0.2824396700016223
59,59,0.29150568499971996,0.282296049001161
60,60,0.2912134199996217,0.2791344769993884
61,61,0.28968082400024286,0.27966879999985395
62,62,0.2866787069997372,0.2777324229991791
63,63,0.2862499080001726,0.28557682799873874
64,64,0.2802476180004305,0.28458058000069286
65,65,0.2803040679991682,0.2842039160004788
66,66,0.2785206520002248,0.27936173800117103
67,67,0.2805174610002723,0.28624796800068
68,68,0.2818064359998971,0.2888222029996541
69,69,0.2793579270000919,0.2794381459989381
70,70,0.2779697419991862,0.27648698699886154
71,71,0.27323919999980717,0.2767529740012833
72,72,0.27318080099939834,0.27648000699991826
73,73,0.27480668099997274,0.2752416119983536
74,74,0.2722471220004081,0.27276996499858797
75,75,0.26991404999898805,0.26917904400033876
76,76,0.2712889760005055,0.2689038430016808
77,77,0.34861713699865504,0.3560067660000641
78,78,0.2709704030003195,0.2703086319997965
79,79,0.2691656580009294,0.27716825300012715
80,80,0.2689383099987026,0.2767316680001386
81,81,0.2657448089994432,0.27174927899977774
82,82,0.26298195500021393,0.27319430700117664
83,83,0.2626635719989281,0.2692725449996942
84,84,0.2615555270003824,0.2709401190004428
85,85,0.26440556700072193,0.2701255839983787
86,86,0.2621036919990729,0.268334145001063
87,87,0.2624183389998507,0.26718093899944506
88,88,0.26009835100012424,0.2641549780000787
89,89,0.2737355450008181,0.265454881999176
90,90,0.2611335860001418,0.2603614859999652
91,91,0.25544585900024686,0.26249473500138265
92,92,0.256918275001226,0.2599640640000871
93,93,0.25324641200131737,0.26049937899915676
94,94,0.2508100260001811,0.25949670299996797
95,95,0.24912132600002224,0.2554714649995731
96,96,0.24658422299944505,0.25509662999866123
97,97,0.25034096499985026,0.25398886000039056
98,98,0.2448089270001219,0.25075586999992083
99,99,0.24849347899908025,0.2508697840003151
100,100,0.24042184300014924,0.25080017899927043
101,101,0.23927668800024549,0.2488285449999239
102,102,0.2419728839995514,0.24737833099970885
103,103,0.24972002399954363,0.2470323850011482
104,104,0.2504556849999062,0.24996350199944573
105,105,0.24927043100069568,0.2471902430006594
106,106,0.24872101800065138,0.24393466600122338
107,107,0.24166771199998038,0.24330742500023916
108,108,0.23810490500000014,0.2391013609994843
109,109,0.24055281399887463,0.23984813999959442
110,110,0.23985799199908797,0.23898900499989395
111,111,0.23512314899926423,0.23688289999881817
112,112,0.2389575369998056,0.23267744599979778
113,113,0.23720648800008348,0.23346161599874904
114,114,0.23620196400042914,0.23170094099987182
115,115,0.23501015600049868,0.23195977400064294
116,116,0.23317015300017374,0.23105229499924462
117,117,0.2299846410005557,0.2306742780001514
118,118,0.22552742800144188,0.22771955799908028
119,119,0.22494217500025115,0.22431041200070467
120,120,0.22622094299913442,0.22805474900087574
121,121,0.22529894600120315,0.2241374450004514
122,122,0.2208210329990834,0.22498848800023552
123,123,0.22251417599909473,0.22264979200008383
124,124,0.21517120799944678,0.2216160520001722
125,125,0.2179308670001774,0.21920177300125943
126,126,0.22043568499975663,0.21713283999997657
127,127,0.21596061499985808,0.21507738400032395
128,128,0.21514474100149528,0.2139169350011798
129,129,0.20995701100036968,0.21189021300051536
130,130,0.21153505000074802,0.21228981600143015
131,131,0.2115659240007517,0.20870445999935328
132,132,0.20870938600091904,0.20681144499940274
133,133,0.2071159560000524,0.20704510799987474
134,134,0.20271477899950696,0.2044772200006264
135,135,0.20614027500050724,0.20311383700027363
136,136,0.20226704600099765,0.20261979899987637
137,137,0.20171386299989535,0.2021057860001747
138,138,0.20190106900008686,0.19893583900011436
139,139,0.19911544700153172,0.1997592009993241
140,140,0.19410703600078705,0.1957730750000337
141,141,0.19557480899857183,0.19445494799947483
142,142,0.1943237789982959,0.19381050999982108
143,143,0.19306913500076917,0.19142385499981174
144,144,0.1939327760010201,0.19027806800113467
Total,All,38.658488705999844,38.66742472699843
