Step,Heads Pruned,Time_Static_Taylor_sec,Time_Static_AttAttr_sec
1,1,18.889799573997152,18.828043440997135
2,2,18.890408696999657,18.870727867000824
3,3,18.7619151100007,18.715930009999283
4,4,18.745311377999315,18.682950694001192
5,5,18.78869832499913,18.65446447299837
6,6,18.66566310900089,18.649746541999775
7,7,18.536167829999613,18.556578726002044
8,8,18.648282336998818,18.67979032900257
9,9,18.4520342370015,18.559097101999214
10,10,18.495466563002992,18.51058733299942
11,11,18.468201507999765,18.557305950998852
12,12,18.432756846999837,18.38359051899897
13,13,18.51347978799822,18.473081774001912
14,14,18.258779932002653,18.296458123000775
15,15,18.263117012000293,18.23861838800076
16,16,18.343552566002472,18.308904102999804
17,17,18.20074372200179,18.225444704999973
18,18,18.074013495002873,18.043522910997126
19,19,18.214112829999067,18.22671977400023
20,20,18.03747755400036,17.94352714300112
21,21,18.13095829500162,18.02457244299876
22,22,17.95394152100198,18.053849416999583
23,23,17.830381861000205,17.996318347999477
24,24,18.26478559699899,18.017500809997728
25,25,17.98740081199867,17.715919105998182
26,26,17.837581610001507,17.862600624997867
27,27,17.77697062399966,17.77620627500073
28,28,17.655363674999535,17.767012699001498
29,29,17.512296675999096,17.62436390199946
30,30,17.70560715800093,17.6899479599997
31,31,17.54303668099965,17.533783298000344
32,32,17.722619191001286,17.438620387998526
33,33,17.560358173999703,17.591433288998815
34,34,17.268222113001684,17.498989158997574
35,35,17.54785141499815,17.570238334999885
36,36,17.420825735996914,17.32214360499711
37,37,17.306705864000833,17.241309217999515
38,38,17.30775443499806,17.245706746001815
39,39,17.159905665001133,17.329691439997987
40,40,17.276963189000526,17.275784731002204
41,41,17.281449452999368,17.293953295000392
42,42,17.16809054300029,17.1893366209988
43,43,17.057380949998333,17.148095294000086
44,44,16.959611792000942,17.19967843500126
45,45,17.03560512200056,17.00340853400121
46,46,17.083305402000406,17.079651375999674
47,47,16.92394335100107,16.844052732001728
48,48,16.860476710000512,16.894969569999375
49,49,16.957271007999225,16.923422575000586
50,50,16.73576966100154,16.87768726000286
51,51,16.803404529000545,16.781652140001825
52,52,16.834465895000903,16.820635944997775
53,53,16.699064812997676,16.561140686000726
54,54,16.723928140996577,16.635218805000477
55,55,16.636579843998334,16.617850048001856
56,56,16.50960641200072,16.570650493998983
57,57,16.56232572799854,16.587853576998896
58,58,16.466764220000186,16.256579233002412
59,59,16.270110271001613,16.266407876999438
60,60,16.46463978400061,16.44590315000096
61,61,16.399104737000016,16.235157813000114
62,62,16.27523836600085,16.271675835003407
63,63,16.37146031299926,16.282335425999918
64,64,16.1130070850013,16.241697862002184
65,65,16.24764062900067,16.479662918998656
66,66,16.07095333899997,16.045349039999564
67,67,16.0315357569998,16.099324542999966
68,68,16.037201680999715,15.998510008997982
69,69,15.87784349699723,15.910790792000626
70,70,15.892560592998052,15.914411664998624
71,71,15.9953186979983,15.999878599999647
72,72,15.88194490800015,15.908426078000048
73,73,15.853211423000175,15.91823641999872
74,74,15.919563831001142,15.780073056001129
75,75,15.622339040997758,15.725117746998876
76,76,15.55071276200033,15.764078688000154
77,77,15.425546220998513,15.516615379998257
78,78,15.432064314001764,15.532227224000962
79,79,15.455727723001473,15.601528164999763
80,80,15.430309281000518,15.421082509998087
81,81,15.404541337997216,15.351122050000413
82,82,15.437331226999959,15.392621822000365
83,83,15.321448113998485,15.314624622998963
84,84,15.250218423996557,15.385402030999103
85,85,15.341357961999165,15.217487626996444
86,86,15.192791413002851,15.15887351299898
87,87,15.291440443001193,15.20377664100306
88,88,15.025623834000726,15.052627976998338
89,89,15.041433589001826,15.061413360999722
90,90,15.139195209001628,15.092296883001836
91,91,14.969667195997317,14.961605149001116
92,92,14.954880321998644,14.928403443002026
93,93,14.853659119002259,14.964513393002562
94,94,14.833929191998322,14.84027715999764
95,95,14.885366550999606,14.899049224997725
96,96,14.740077180998924,14.795009846999164
97,97,14.768206680997537,14.775294732997281
98,98,14.724990966002224,14.929689011001756
99,99,14.56845204199999,14.641836140999658
100,100,14.46230093900158,14.697774905002007
101,101,14.547268447000533,14.748477686000115
102,102,14.323724478999793,14.564730374000646
103,103,14.298396566999145,14.63039143900096
